conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,start_sec,end_sec,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,transcript_clean
2021MND,2021_04_23_MND_S6,Silvia Rossbach,[02:19-02:19],0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""The utterance 'Okay' acknowledges the previous statement by Jeff Thomas-Yakin about reopening the rooms after they were closed by mistake.""}",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,,,600.0,2604.0,,,,okay.
2021MND,2021_04_23_MND_S6,Jeff Thomas,[02:47-02:50],3.0,0,0.0,0.0,0,,No,No,No,{'None': 'This utterance does not fit any of the codes in the codebook.'},"Yeah, they just have to click their button to get themselves back to the room.",False,False,False,2021MND_2021_04_23_MND,6.0,,,600.0,2604.0,,,,"yeah, they just have to click their button to get themselves back to the room."
2021MND,2021_04_23_MND_S6,Silvia Rossbach,[02:52-02:59],7.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': 'The speaker is expressing agreement with the previous statement, likely regarding the process of returning to the breakout rooms after the accidental closure.'}]","So yeah. Yeah, then yeah, that's right.",False,False,False,2021MND_2021_04_23_MND,6.0,,,600.0,2604.0,,,,"so yeah. yeah, then yeah, that's right."
2021MND,2021_04_23_MND_S6,Jeff Thomas,[03:04-03:08],4.0,0,0.0,0.0,0,,No,No,No,"{'None': ""This utterance does not fit any of the codes in the codebook, as it is a statement about someone's devices and does not relate to scientific discussion, decisions, or ideas.""}","She has she has two devices, one's the phone and one's her computer.",False,False,True,2021MND_2021_04_23_MND,6.0,,,600.0,2604.0,,,,"she has she has two devices, one's the phone and one's her computer."
2021MND,2021_04_23_MND_S6,Silvia Rossbach,[03:08-03:09],1.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""The utterance 'Okay' acknowledges the previous speaker's contribution, indicating understanding and a transition to the next speaker or topic.""}",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,,,600.0,2604.0,,,,okay.
2021MND,2021_04_23_MND_S6,Michael Burton,00:05-00:05,1.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': 'The speaker expresses agreement with the previous statement, indicating a positive sentiment towards the discussion.'}, {'express enthusiasm': 'The speaker expresses enthusiasm, indicating a positive sentiment towards the discussion.'}]","Yeah, great.",False,False,False,2021MND_2021_04_23_MND,6.0,5.0,5.0,600.0,2604.0,2609.0,2609.0,43.483333333333334,"yeah, great."
2021MND,2021_04_23_MND_S6,Leslie Eisen,00:05-00:05,1.0,0,0.0,0.0,0,,No,Yes,No,"{'express agreement': 'The speaker explicitly agrees with a prior statement, expressing a positive sentiment.'}","Yeah, great.",False,False,False,2021MND_2021_04_23_MND,6.0,5.0,5.0,600.0,2604.0,2609.0,2609.0,43.483333333333334,"yeah, great."
2021MND,2021_04_23_MND_S6,Leslie Eisen,00:07-00:07,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""The speaker explicitly agrees with a prior statement, as indicated by the use of 'Yeah'.""}",Yeah.,False,False,False,2021MND_2021_04_23_MND,6.0,7.0,7.0,600.0,2604.0,2611.0,2611.0,43.516666666666666,yeah.
2021MND,2021_04_23_MND_S6,Leslie Eisen,00:36-00:37,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': 'The speaker explicitly agrees with the previous statement, indicating confirmation or acceptance.'}",Sure. Yeah.,False,False,False,2021MND_2021_04_23_MND,6.0,36.0,37.0,600.0,2604.0,2640.0,2641.0,44.0,sure. yeah.
2021MND,2021_04_23_MND_S6,Michael Burton,01:24-01:25,1.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Michael acknowledges Leslie's previous statement, but does not agree or expand on it.""}",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,84.0,85.0,600.0,2604.0,2688.0,2689.0,44.8,okay.
2021MND,2021_04_23_MND_S6,Michael Burton,02:14-02:14,0.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'Michael acknowledges the previous turn, but does not agree or expand on it.'}]",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,134.0,134.0,600.0,2604.0,2738.0,2738.0,45.63333333333333,okay.
2021MND,2021_04_23_MND_S6,Andrew Walker R,02:43-02:43,1.0,0,0.0,0.0,0,,No,No,No,[{'acknowledge contribution': 'Andrew is acknowledging that Michael asked who asked the question.'}],Andrew.,False,False,False,2021MND_2021_04_23_MND,6.0,163.0,163.0,600.0,2604.0,2767.0,2767.0,46.11666666666667,andrew.
2021MND,2021_04_23_MND_S6,Michael Burton,03:11-03:11,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'The speaker is expressing agreement with the previous statement.'},Yeah.,False,False,False,2021MND_2021_04_23_MND,6.0,191.0,191.0,600.0,2604.0,2795.0,2795.0,46.583333333333336,yeah.
2021MND,2021_04_23_MND_S6,Michael Burton,03:40-03:40,0.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'The speaker is acknowledging the end of the previous turn, but not agreeing or expanding on it.'}]",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,220.0,220.0,600.0,2604.0,2824.0,2824.0,47.06666666666667,okay.
2021MND,2021_04_23_MND_S6,Unknown speaker,03:46-03:46,0.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'The speaker is acknowledging the end of the discussion, but not agreeing or expanding on any specific point.'}]",Okay.,False,False,False,2021MND_2021_04_23_MND,6.0,226.0,226.0,600.0,2604.0,2830.0,2830.0,47.166666666666664,okay.
2021MND,2021_04_23_MND_S6,Tanisia Chung,03:49-03:51,2.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': ""Tanisia is acknowledging Michael's contribution to the discussion, likely for his work as a scribe.""}]","Thank you, Michael.",False,False,False,2021MND_2021_04_23_MND,6.0,229.0,231.0,600.0,2604.0,2833.0,2835.0,47.21666666666667,"thank you, michael."
2021MND,2021_04_23_MND_S6,Unknown speaker,03:52-03:52,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""The speaker is verbally recognizing Michael's input, specifically thanking him for his contribution to the discussion.""}","Thank you, Michael.",False,False,False,2021MND_2021_04_23_MND,6.0,232.0,232.0,600.0,2604.0,2836.0,2836.0,47.266666666666666,"thank you, michael."
2021MND,2021_04_23_MND_S6,Unknown speaker,04:12-04:12,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': 'The speaker is verbally recognizing the contribution of someone else, but not agreeing or expanding on it.'}",Thank you.,False,False,False,2021MND_2021_04_23_MND,6.0,252.0,252.0,600.0,2604.0,2856.0,2856.0,47.6,thank you.
2021MND,2021_04_23_MND_S7,Heather Bean,00:08-00:08,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Heather Bean explicitly agrees with Dr. Ali Keshavarzian's statement about the role of interspecies interaction being number four.""}",Yes.,False,False,False,2021MND_2021_04_23_MND,7.0,8.0,8.0,603.0,3204.0,3212.0,3212.0,53.53333333333333,yes.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,03:34-03:36,2.0,0,0.0,100.0,0,,No,No,No,"{'acknowledge contribution': ""Dr. Ali Keshavarzian acknowledges Marie's contribution after she finished speaking about her research interests.""}",Thank you.,False,False,False,2021MND_2021_04_23_MND,7.0,214.0,216.0,603.0,3204.0,3418.0,3420.0,56.96666666666667,thank you.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,06:00-06:01,1.0,0,0.0,0.0,0,,No,No,No,[{'None': 'This utterance is a simple greeting and does not fit any of the defined codes.'}],Hi.,False,False,False,2021MND_2021_04_23_MND,7.0,360.0,361.0,603.0,3204.0,3564.0,3565.0,59.4,hi.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,07:25-07:25,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Dr. Ali Keshavarzian acknowledges Abhishek's contribution after he finished describing his research projects.""}",Thanks.,False,False,False,2021MND_2021_04_23_MND,7.0,445.0,445.0,603.0,3204.0,3649.0,3649.0,60.81666666666667,thanks.
2021MND,2021_04_23_MND_S7,Marie,00:57-00:58,1.0,0,0.0,0.0,0,,No,No,No,"{'confirm decision': 'Marie agrees to volunteer as the reporter for the team, as requested by Dr. Ali Keshavarzian in the prior turn.'}",Yeah.,False,False,True,2021MND_2021_04_23_MND,7.0,57.0,58.0,603.0,3204.0,3261.0,3262.0,54.35,yeah.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,00:59-01:00,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Dr. Ali Keshavarzian expresses agreement with Marie's willingness to be the reporter for the team, confirming her decision.""}",Perfect.,False,False,True,2021MND_2021_04_23_MND,7.0,59.0,60.0,603.0,3204.0,3263.0,3264.0,54.38333333333333,perfect.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,05:55-05:55,0.0,0,0.0,0.0,0,,No,No,No,"[{'encourage participation': 'Dr. Ali Keshavarzian is encouraging someone to speak, continuing the discussion after the previous speaker finished.'}]",Go ahead.,False,False,False,2021MND_2021_04_23_MND,7.0,355.0,355.0,603.0,3204.0,3559.0,3559.0,59.31666666666667,go ahead.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,03:56-03:57,1.0,0,0.0,0.0,0,,Yes,No,No,"[{'encourage participation': 'Dr. Ali Keshavarzian is encouraging someone to speak, as seen in previous turns where he prompts individuals to introduce themselves or continue the discussion.'}]",Go ahead.,False,False,False,2021MND_2021_04_23_MND,7.0,236.0,237.0,603.0,3204.0,3440.0,3441.0,57.333333333333336,go ahead.
2021MND,2021_04_23_MND_S7,Heather Bean,06:36-06:37,1.0,0,0.0,0.0,0,,No,Yes,No,[{'express agreement': 'Heather Bean is agreeing with the previous statement made by Harris Wang regarding the complexity of spatial interactions in microbial communities.'}],Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,396.0,397.0,603.0,3204.0,3600.0,3601.0,60.0,yeah.
2021MND,2021_04_23_MND_S7,Will Ludington,02:46-02:47,1.0,0,100.0,0.0,0,,No,No,No,"{'express agreement': ""Will Ludington is agreeing with Abhishek's question about whether abundance really means importance in the community, indicating his agreement with the idea that abundance may not necessarily equate to importance.""}",Right.,False,False,False,2021MND_2021_04_23_MND,7.0,166.0,167.0,603.0,3204.0,3370.0,3371.0,56.166666666666664,right.
2021MND,2021_04_23_MND_S7,Marie,02:53-02:55,2.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'Marie-Claire Arrieta agrees with the previous statement.'},Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,173.0,175.0,603.0,3204.0,3377.0,3379.0,56.28333333333333,yeah.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,03:06-03:07,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Abhishek agrees with Dr. Ali's statement about the keystone species concept becoming moot when considering age and bacterial site.""}","Yeah, sure.",False,False,False,2021MND_2021_04_23_MND,7.0,186.0,187.0,603.0,3204.0,3390.0,3391.0,56.5,"yeah, sure."
2021MND,2021_04_23_MND_S7,Will Ludington,03:07-03:07,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Will Ludington expresses agreement with Abhishek's statement about abundance not necessarily meaning importance in the community, following a discussion about the term 'keystone species' and its limitations.""}]",Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,187.0,187.0,603.0,3204.0,3391.0,3391.0,56.516666666666666,yeah.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,08:16-08:17,1.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Abhishek agrees with Will's statement about the biofilm being more of a sink for molecules.""}",Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,496.0,497.0,603.0,3204.0,3700.0,3701.0,61.666666666666664,yeah.
2021MND,2021_04_23_MND_S7,Will Ludington,10:02-10:03,1.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Will Ludington expresses agreement with Abhishek's previous statement about the biofilm being more of a sink for molecules.""}]",Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,602.0,603.0,603.0,3204.0,3806.0,3807.0,63.43333333333333,yeah.
2021MND,2021_04_23_MND_S7,Mark Mimee,07:42-07:42,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Mark agrees with Marie-Claire's point about the need for a more exploratory approach in microbiome research, which was made in response to Mark's analogy about drug-based approaches.""}]",Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,462.0,462.0,603.0,3204.0,3666.0,3666.0,61.1,yeah.
2021MND,2021_04_23_MND_S7,Ali Keshavarazian,07:44-07:44,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance.'}],Just.,False,False,False,2021MND_2021_04_23_MND,7.0,464.0,464.0,603.0,3204.0,3668.0,3668.0,61.13333333333333,just.
2021MND,2021_04_23_MND_S7,Ali Keshavarazian,07:54-07:55,1.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': ""The utterance 'Okay' acknowledges the previous speaker's contribution, signaling a transition in the conversation.""}]",Okay.,False,False,False,2021MND_2021_04_23_MND,7.0,474.0,475.0,603.0,3204.0,3678.0,3679.0,61.3,okay.
2021MND,2021_04_23_MND_S7,Ali Keshavarazian,07:57-07:57,0.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'Dr. Ali Keshavarzian says ""Yeah"" in response to Heather Bean providing the remaining time, acknowledging her contribution.'}]",Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,477.0,477.0,603.0,3204.0,3681.0,3681.0,61.35,yeah.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,02:24-02:25,1.0,0,0.0,0.0,0,,No,No,No,"[{'ask clarifying question': 'Abhishek is likely asking for clarification because he may not have heard or understood something that was said, given the context of the time warning.'}]",What?,False,False,False,2021MND_2021_04_23_MND,7.0,144.0,145.0,603.0,3204.0,3348.0,3349.0,55.8,what?
2021MND,2021_04_23_MND_S7,Heather Bean,02:26-02:26,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Heather Bean expresses agreement with the previous statement by Abhishek Shrivastava, who was talking about his lab's work with lambda phages and their impact on bacterial swarms and biofilms.""}]",Oh.,False,False,False,2021MND_2021_04_23_MND,7.0,146.0,146.0,603.0,3204.0,3350.0,3350.0,55.833333333333336,oh.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,03:23-03:23,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Abhishek acknowledges Will's question about emergent properties of complex microbial communities, indicating he recognizes the value of the question.""}",That's a great question.,False,False,False,2021MND_2021_04_23_MND,7.0,203.0,203.0,603.0,3204.0,3407.0,3407.0,56.78333333333333,that's a great question.
2021MND,2021_04_23_MND_S7,Ali Keshavarzian,03:54-03:55,1.0,0,0.0,0.0,0,,No,No,No,"[{'encourage participation': 'Dr. Keshavarzian is encouraging someone to speak, likely in response to a previous utterance or question, to keep the discussion flowing.'}]",go ahead.,False,False,False,2021MND_2021_04_23_MND,7.0,234.0,235.0,603.0,3204.0,3438.0,3439.0,57.3,go ahead.
2021MND,2021_04_23_MND_S7,Will Ludington,04:03-04:03,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'This utterance does not fit any of the codes in the codebook.'}],So.,False,False,False,2021MND_2021_04_23_MND,7.0,243.0,243.0,603.0,3204.0,3447.0,3447.0,57.45,so.
2021MND,2021_04_23_MND_S7,Abhishek Shrivastava,05:36-05:36,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Abhishek agrees with Mark's statement about phage resistance being easily acquired in vitro but not selected for in the gut.""}","Yeah, okay.",False,False,False,2021MND_2021_04_23_MND,7.0,336.0,336.0,603.0,3204.0,3540.0,3540.0,59.0,"yeah, okay."
2021MND,2021_04_23_MND_S7,Marie,05:59-06:00,1.0,0,0.0,0.0,0,,No,No,No,[{'express agreement': 'Marie-Claire is agreeing with the previous statement about the number of phages being an order of magnitude greater than bacteria.'}],Yeah.,False,False,False,2021MND_2021_04_23_MND,7.0,359.0,360.0,603.0,3204.0,3563.0,3564.0,59.38333333333333,yeah.
2021MND,2021_04_23_MND_S7,Marie,08:11-08:11,0.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Marie-Claire is simply agreeing with Dr. Ali Keshavarzian's suggestion to wrap up the discussion, as they only have a few minutes left.""}]",Okay.,False,False,False,2021MND_2021_04_23_MND,7.0,491.0,491.0,603.0,3204.0,3695.0,3695.0,61.583333333333336,okay.
2021MND,2021_04_23_MND_S7,Marie,03:14-03:15,1.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'This utterance does not contain any specific content that can be mapped to the provided codes, as it is simply an ending remark.'}]",So.,False,False,False,2021MND_2021_04_23_MND,7.0,194.0,195.0,603.0,3204.0,3398.0,3399.0,56.63333333333333,so.
2021MND,2021_04_23_MND_S7,Marie,03:28-03:29,1.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Marie-Claire is agreeing with Shikha's statement about putting some of the discussion points into a PowerPoint slide, confirming that Shikha is correct.""}]",That's right.,False,False,False,2021MND_2021_04_23_MND,7.0,208.0,209.0,603.0,3204.0,3412.0,3413.0,56.86666666666667,that's right.
2021MND,2021_04_23_MND_S7,Will Ludington,03:44-03:45,1.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': ""Will Ludington acknowledges Marie-Claire's effort in taking notes and summarizing the discussion.""}]",Thanks.,False,False,False,2021MND_2021_04_23_MND,7.0,224.0,225.0,603.0,3204.0,3428.0,3429.0,57.13333333333333,thanks.
